,subject,predicate,object
3676,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1221126,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8373
3677,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/883877,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3678,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8409,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/121164
3679,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52396,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52392
3680,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/50622,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3681,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/63335,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/291295
3682,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8076,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8087
3683,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/404315,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3684,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/568530,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3685,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4777,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4776
3686,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/146727,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3687,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/41242,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3688,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/74489,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6580
3689,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/61318,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/61317
3690,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/139426,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/139425
3691,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4454,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/16360
3692,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/238896,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/37471
3693,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/55453,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/55452
3694,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6744,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3695,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/51138,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3696,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/656902,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/319783
3697,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6670,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3698,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8220,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8219
3699,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/199477,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/199476
3700,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/43733,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3701,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7704,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7703
3702,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2109251,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6383
3703,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/51331,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/121175
3704,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489388,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3705,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6417,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6416
3706,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/61137,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3707,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/43954,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/84329
3708,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/182229,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/130269
3709,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52579,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3710,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/87156,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/87155
3711,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/603767,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/202397
3712,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/145881,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/584723
3713,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/80783,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/75333
3714,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/66827,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3715,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7128,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3716,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6677,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/37806
3717,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7624,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3718,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/211568,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3719,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6778,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/116706
3720,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/197562,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3721,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489923,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489922
3722,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7490,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7489
3723,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/240913,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/50633
3724,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/291251,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3725,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/264248,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3726,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/378425,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/52401
3727,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/248190,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3728,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/425479,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3729,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33349,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33347
3730,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7901,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3731,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6739,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3732,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/162252,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3733,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/156152,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3734,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8108,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3735,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4004,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3646
3736,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33825,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6020
3737,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/236345,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3738,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/172515,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3739,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/290645,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3740,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/116703,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3741,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/337811,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/111534
3742,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/31013,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489793
3743,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7712,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3744,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1463138,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3440
3745,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/248184,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/241024
3746,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/248184,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3747,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/431837,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3748,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/84382,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3749,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3164,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3750,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8264,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8256
3751,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/58024,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3752,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/50949,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3753,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/42626,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1925018
3754,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/7901,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/124130
3755,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/194286,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33829
3756,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1460405,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3757,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8293,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/41666
3758,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33373,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3759,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8417,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8416
3760,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/66827,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/66826
3761,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3700,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3699
3762,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/123366,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/123365
3763,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/47526,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/47522
3764,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/98298,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3765,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/216291,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3766,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/27693,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3767,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/308528,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6696
3768,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/47407,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3769,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3827,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3770,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/178841,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/43954
3771,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/79498,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/95244
3772,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/39820,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6348
3773,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/461509,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/370628
3774,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/555451,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3775,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/199477,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3776,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6683,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3777,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2172819,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6657
3778,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/172518,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3779,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/291251,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/74490
3780,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/63136,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3781,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/130269,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/130264
3782,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30942,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3783,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/426668,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3784,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/156983,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3785,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/986142,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3786,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8296,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8295
3787,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30842,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1489938
3788,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1302831,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/216740
3789,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5885,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3790,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1302831,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/4
3791,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/512214,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3792,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/27750,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/319058
3793,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/124129,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3794,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8399,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8397
3795,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/589449,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/2836
3796,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/150439,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3797,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6668,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3798,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/399987,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3799,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/8008,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3800,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/314084,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3801,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/34634,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3802,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/160494,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/160493
3803,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6383,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6382
3804,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/88770,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3805,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/272339,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3806,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/340080,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33825
3807,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/390956,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3808,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/354335,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1732303
3809,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/37471,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3810,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/6231,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1206794
3811,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/219455,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3812,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4783,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4777
3813,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/115581,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3814,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/72113,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/274703
3815,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/236434,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/238608
3816,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/43737,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/480117
3817,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/29656,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4473
3818,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/273750,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3819,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/76337,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3820,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/5927,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/63335
3821,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/42481,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3822,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/177238,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3823,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/1955251,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
3824,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/37289,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/10
3825,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/79705,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/30001
3826,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/78093,http://www.w3.org/2000/01/rdf-schema#subClassOf,https://www.ncbi.nlm.nih.gov/taxonomy/division/1
